=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.11.11 23:00:55 =~=~=~=~=~=~=~=~=~=~=~=
READY
00:00:00,6.6875
00:00:01,6.6250
00:00:02,6.5625
00:00:03,6.5000
00:00:04,6.5000
00:00:05,6.4375
00:00:06,6.3750
00:00:07,6.3750
00:00:08,6.3125
00:00:09,6.3125
00:00:10,6.3125
00:00:11,6.2500
00:00:12,6.1875
00:00:13,6.1875
00:00:14,6.1250
00:00:15,6.1250
00:00:16,6.0625
00:00:17,6.0000
00:00:18,6.0000
00:00:19,5.9375
00:00:20,5.8750
00:00:21,5.8125
00:00:22,5.8750
00:00:23,5.8125
00:00:24,5.8125
00:00:25,5.7500
00:00:26,5.6875
00:00:27,5.6875
00:00:28,5.6250
00:00:29,5.6250
00:00:31,5.5625
00:00:32,5.5000
00:00:33,5.5000
00:00:34,5.4375
00:00:35,5.3750
00:00:36,5.3750
00:00:37,5.3125
00:00:38,5.3125
00:00:39,5.2500
00:00:40,5.1875
00:00:41,5.1875
00:00:42,5.1250
00:00:43,5.0625
00:00:44,5.0625
00:00:45,5.0000
00:00:46,5.0000
00:00:47,4.9375
00:00:48,4.9375
00:00:49,4.9375
00:00:50,4.8750
00:00:51,4.8750
00:00:52,4.8125
00:00:53,4.8125
00:00:54,4.7500
00:00:55,4.7500
00:00:56,4.6875
00:00:57,4.6875
00:00:58,4.6250
00:00:59,4.6250
00:01:00,4.5625
00:01:01,4.5000
00:01:02,4.5000
00:01:03,4.4375
00:01:04,4.3750
00:01:06,4.3750
00:01:07,4.3125
00:01:08,4.2500
00:01:09,4.2500
00:01:10,4.1875
00:01:11,4.1250
00:01:12,4.1250
00:01:13,4.0625
00:01:14,4.0000
00:01:15,4.0000
00:01:16,3.9375
00:01:17,3.9375
00:01:18,3.9375
00:01:19,3.8750
00:01:20,3.8125
00:01:21,3.8125
00:01:22,3.7500
00:01:23,3.7500
00:01:24,3.7500
00:01:25,3.6875
00:01:26,3.6250
00:01:27,3.5625
00:01:28,3.5625
00:01:29,3.5000
00:01:30,3.5000
00:01:31,3.4375
00:01:32,3.4375
00:01:33,3.3750
00:01:34,3.3750
00:01:35,3.3750
00:01:36,3.3125
00:01:37,3.3125
00:01:38,3.2500
00:01:40,3.2500
00:01:41,3.1875
00:01:42,3.1875
00:01:43,3.1875
00:01:44,3.1250
00:01:45,3.0625
00:01:46,3.0625
00:01:47,3.0625
00:01:48,3.0000
00:01:49,3.0000
00:01:50,2.9375
00:01:51,2.9375
00:01:52,2.8750
00:01:53,2.8750
00:01:54,2.8125
00:01:55,2.8125
00:01:56,2.7500
00:01:57,2.7500
00:01:58,2.6875
00:01:59,2.6875
00:02:00,2.6250
00:02:01,2.5625
00:02:02,2.5625
00:02:03,2.5000
00:02:04,2.5000
00:02:05,2.5000
00:02:06,2.5000
00:02:07,2.4375
00:02:08,2.4375
00:02:09,2.3750
00:02:10,2.3750
00:02:11,2.3750
00:02:12,2.3125
00:02:13,2.3125
00:02:15,2.2500
00:02:16,2.1875
00:02:17,2.1250
00:02:18,2.1250
00:02:19,2.0625
00:02:20,2.0625
00:02:21,2.0625
00:02:22,2.0000
00:02:23,1.9375
00:02:24,1.9375
00:02:25,1.8750
00:02:26,1.8750
00:02:27,1.8750
00:02:28,1.8750
00:02:29,1.8125
00:02:30,1.8125
00:02:31,1.8125
00:02:32,1.7500
00:02:33,1.6875
00:02:34,1.6875
00:02:35,1.6250
00:02:36,1.6250
00:02:37,1.6250
00:02:38,1.5625
00:02:39,1.5625
00:02:40,1.5000
00:02:41,1.5000
00:02:42,1.4375
00:02:43,1.4375
00:02:44,1.3750
00:02:45,1.3125
00:02:46,1.3125
00:02:47,1.3125
00:02:49,1.2500
00:02:50,1.3125
00:02:51,1.2500
00:02:52,1.1875
00:02:53,1.1875
00:02:54,1.1250
00:02:55,1.1875
00:02:56,1.1250
00:02:57,1.0625
00:02:58,1.0625
00:02:59,1.0625
00:03:00,1.0000
00:03:01,1.0000
00:03:02,0.9375
00:03:03,0.9375
00:03:04,0.9375
00:03:05,0.8750
00:03:06,0.8750
00:03:07,0.8125
00:03:08,0.8125
00:03:09,0.8125
00:03:10,0.7500
00:03:11,0.7500
00:03:12,0.7500
00:03:13,0.7500
00:03:14,0.7500
00:03:15,0.6875
00:03:16,0.6875
00:03:17,0.6250
00:03:18,0.6250
00:03:19,0.6250
00:03:20,0.5625
00:03:21,0.5625
00:03:22,0.5000
00:03:24,0.5000
00:03:25,0.5000
00:03:26,0.4375
00:03:27,0.4375
00:03:28,0.4375
00:03:29,0.3750
00:03:30,0.3125
00:03:31,0.3125
00:03:32,0.3125
00:03:33,0.3125
00:03:34,0.2500
00:03:35,0.1875
00:03:36,0.1875
00:03:37,0.1875
00:03:38,0.1250
00:03:39,0.1250
00:03:40,0.0625
00:03:41,0.0625
00:03:42,0.0000
00:03:43,0.0000
00:03:44,-0.0625
00:03:45,-0.0625
00:03:46,-0.0625
00:03:47,-0.1250
00:03:48,-0.1250
00:03:49,-0.1250
00:03:50,-0.1875
00:03:51,-0.1875
00:03:52,-0.1875
00:03:53,-0.2500
00:03:54,-0.2500
00:03:55,-0.2500
00:03:56,-0.2500
00:03:58,-0.3125
00:03:59,-0.3125
00:04:00,-0.3125
00:04:01,-0.3125
00:04:02,-0.3125
00:04:03,-0.3125
00:04:04,-0.3750
00:04:05,-0.3750
00:04:06,-0.4375
00:04:07,-0.4375
00:04:08,-0.4375
00:04:09,-0.5000
00:04:10,-0.5000
00:04:11,-0.5000
00:04:12,-0.5625
00:04:13,-0.5625
00:04:14,-0.5625
00:04:15,-0.6250
00:04:16,-0.6250
00:04:17,-0.6875
00:04:18,-0.6875
00:04:19,-0.6875
00:04:20,-0.6875
00:04:21,-0.6875
00:04:22,-0.7500
00:04:23,-0.7500
00:04:24,-0.8125
00:04:25,-0.8125
00:04:26,-0.8125
00:04:27,-0.8750
00:04:28,-0.8750
00:04:29,-0.8750
00:04:30,-0.8750
00:04:31,-0.8750
00:04:33,-0.8750
00:04:34,-0.9375
00:04:35,-1.0000
00:04:36,-1.0000
00:04:37,-1.0000
00:04:38,-1.0000
00:04:39,-1.0625
00:04:40,-1.0625
00:04:41,-1.0625
00:04:42,-1.0625
00:04:43,-1.1250
00:04:44,-1.1250
00:04:45,-1.1250
00:04:46,-1.1250
00:04:47,-1.1250
00:04:48,-1.1250
00:04:49,-1.1875
00:04:50,-1.1875
00:04:51,-1.1875
00:04:52,-1.1875
00:04:53,-1.1875
00:04:54,-1.1875
00:04:55,-1.2500
00:04:56,-1.2500
00:04:57,-1.2500
00:04:58,-1.2500
00:04:59,-1.2500
00:05:00,-1.2500
00:05:01,-1.2500
00:05:02,-1.3125
00:05:03,-1.3125
00:05:04,-1.3125
00:05:05,-1.3750
00:05:07,-1.3125
00:05:08,-1.3125
00:05:09,-1.3750
00:05:10,-1.3750
00:05:11,-1.3750
00:05:12,-1.3750
00:05:13,-1.3750
00:05:14,-1.4375
00:05:15,-1.5000
00:05:16,-1.5000
00:05:17,-1.5000
00:05:18,-1.5000
00:05:19,-1.5000
00:05:20,-1.5625
00:05:21,-1.5625
00:05:22,-1.6250
00:05:23,-1.6250
00:05:24,-1.6250
00:05:25,-1.6250
00:05:26,-1.6875
00:05:27,-1.6875
00:05:28,-1.6875
00:05:29,-1.6875
00:05:30,-1.6875
00:05:31,-1.7500
00:05:32,-1.7500
00:05:33,-1.7500
00:05:34,-1.8125
00:05:35,-1.8125
00:05:36,-1.8125
00:05:37,-1.8125
00:05:38,-1.8125
00:05:39,-1.8750
00:05:40,-1.8750
00:05:42,-1.8750
00:05:43,-1.8750
00:05:44,-1.8750
00:05:45,-1.9375
00:05:46,-1.9375
00:05:47,-1.9375
00:05:48,-1.9375
00:05:49,-2.0000
00:05:50,-2.0000
00:05:51,-2.0000
00:05:52,-2.0000
00:05:53,-2.0625
00:05:54,-2.0625
00:05:55,-2.0625
00:05:56,-2.1250
00:05:57,-2.1250
00:05:58,-2.1250
00:05:59,-2.1250
00:06:00,-2.1250
00:06:01,-2.1875
00:06:02,-2.1875
00:06:03,-2.1875
00:06:04,-2.1875
00:06:05,-2.1875
00:06:06,-2.1875
00:06:07,-2.2500
00:06:08,-2.1875
00:06:09,-2.2500
00:06:10,-2.1875
00:06:11,-2.2500
00:06:12,-2.2500
00:06:13,-2.2500
00:06:14,-2.2500
00:06:16,-2.2500
00:06:17,-2.3125
00:06:18,-2.3125
00:06:19,-2.3125
00:06:20,-2.3125
00:06:21,-2.3125
00:06:22,-2.3750
00:06:23,-2.3750
00:06:24,-2.3750
00:06:25,-2.3750
00:06:26,-2.4375
00:06:27,-2.4375
00:06:28,-2.5000
00:06:29,-2.5000
00:06:30,-2.5000
00:06:31,-2.5625
00:06:32,-2.5625
00:06:33,-2.5625
00:06:34,-2.5625
00:06:35,-2.6250
00:06:36,-2.6875
00:06:37,-2.6875
00:06:38,-2.6875
00:06:39,-2.7500
00:06:40,-2.7500
00:06:41,-2.8125
00:06:42,-2.8125
00:06:43,-2.8125
00:06:44,-2.8125
00:06:45,-2.8750
00:06:46,-2.8750
00:06:47,-2.8750
00:06:48,-2.8750
00:06:49,-2.9375
00:06:51,-2.9375
00:06:52,-2.9375
00:06:53,-2.9375
00:06:54,-3.0000
00:06:55,-3.0000
00:06:56,-3.0000
00:06:57,-3.0000
00:06:58,-3.0625
00:06:59,-3.0625
00:07:00,-3.0625
00:07:01,-3.1250
00:07:02,-3.1250
00:07:03,-3.1250
00:07:04,-3.1875
00:07:05,-3.1875
00:07:06,-3.1875
00:07:07,-3.1875
00:07:08,-3.2500
00:07:09,-3.2500
00:07:10,-3.2500
00:07:11,-3.2500
00:07:12,-3.2500
00:07:13,-3.3125
00:07:14,-3.3125
00:07:15,-3.3125
00:07:16,-3.3125
00:07:17,-3.3125
00:07:18,-3.3750
00:07:19,-3.3750
00:07:20,-3.3750
00:07:21,-3.3750
00:07:22,-3.4375
00:07:23,-3.4375
00:07:25,-3.4375
00:07:26,-3.4375
00:07:27,-3.5000
00:07:28,-3.4375
00:07:29,-3.5000
00:07:30,-3.5000
00:07:31,-3.5000
00:07:32,-3.5000
00:07:33,-3.5000
00:07:34,-3.5000
00:07:35,-3.5000
00:07:36,-3.5625
00:07:37,-3.5625
00:07:38,-3.5625
00:07:39,-3.5625
00:07:40,-3.5625
00:07:41,-3.5625
00:07:42,-3.6250
00:07:43,-3.6250
00:07:44,-3.6250
00:07:45,-3.6250
00:07:46,-3.6250
00:07:47,-3.6250
00:07:48,-3.6875
00:07:49,-3.6875
00:07:50,-3.6875
00:07:51,-3.6875
00:07:52,-3.6875
00:07:53,-3.6875
00:07:54,-3.6875
00:07:55,-3.6875
00:07:56,-3.6875
00:07:57,-3.6875
00:07:58,-3.6875
00:08:00,-3.6875
00:08:01,-3.7500
00:08:02,-3.6875
00:08:03,-3.7500
00:08:04,-3.6875
00:08:05,-3.7500
00:08:06,-3.7500
00:08:07,-3.7500
00:08:08,-3.7500
00:08:09,-3.7500
00:08:10,-3.7500
00:08:11,-3.7500
00:08:12,-3.7500
00:08:13,-3.7500
00:08:14,-3.7500
00:08:15,-3.7500
00:08:16,-3.7500
00:08:17,-3.7500
00:08:18,-3.7500
00:08:19,-3.7500
00:08:20,-3.7500
00:08:21,-3.7500
